id,timestamp,provincia,titulo,sentimiento,Hostelería y Turismo,Sanitario y Salud,Educación y Formación,Tecnología y Telecomunicaciones,Construcción e Inmobiliaria,Industria y Manufactura,Comercio y Ventas,Logística y Transporte,Administración y Finanzas,"Cultura, Arte y Ocio",topico_0,topico_1,topico_2,topico_3,topico_4,topico_5,topico_6,topico_7
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMTgzMSAxMDI?lang=es,14/10/2025,Girona,WORK/LOCATION,0,0.0084156247709567,0.0182296478111917,0.1150563289023314,0.0128444364333214,0.6622659116983414,0.1123148774107297,0.0199883050906161,0.0193244068262477,0.0090325996667767,0.0225278935783232,0.6365828335661124,0.030510203883477208,0.03060166146408199,0.030567606897885142,0.17956400922038254,0.03093839815359809,0.03092609253621207,0.030309194278250594
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMzIyMCAxMDI?lang=es,16/10/2025,Barcelona,WORK/LOCATION,0,0.0256494566177328,0.051852975351115,0.1744455484052499,0.1396885986129442,0.0407499214634299,0.3534343789021174,0.0547490691145261,0.078008284792304,0.0445637175192435,0.0368580563614765,0.01136583970461428,0.011364321628091239,0.011401462750026204,0.011373742355078348,0.011382547722427137,0.011364324636148743,0.9203832807661362,0.01136448043747786
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMzkwMCAxMDI?lang=es,17/10/2025,Barcelona,WORK/LOCATION,0,0.7298484742641449,0.024035072652623,0.0244640442542731,0.0114760176026417,0.0135498842379699,0.015972079107693,0.0275767968366077,0.0255658267221103,0.0213280475776021,0.1061838204041123,0.27202436247993056,0.043488837623656754,0.043932734904488846,0.4664562087503458,0.04361444122482688,0.0434901093913148,0.0435062511893839,0.043487054436052316
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNDkwMyAxMDI?lang=es,20/10/2025,Tarragona,WORK/LOCATION,0,0.1422975175082683,0.0533937538663546,0.0525276573995749,0.0417851392800609,0.0644618058577179,0.0843534804880619,0.2368898590405782,0.1340994002918402,0.096811331808567,0.09338004514575,0.020951776646328822,0.02086062425013296,0.020836672079705895,0.021203131967594546,0.12074316050850945,0.7523911063454342,0.020835439236389888,0.022178088965904254
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNjY1MCAxMDI?lang=es,23/10/2025,Barcelona,WORK/LOCATION,0,0.0277069886215031,0.0490024586518605,0.1025861576199531,0.0651485001047452,0.0555007417375842,0.4455475409825642,0.0909686336914698,0.1023778617382049,0.031656255479902,0.029504829707245,0.3915408516875582,0.035740028626984444,0.21463430636429204,0.03573795421402562,0.21446567005266057,0.03640857542143656,0.03573169632196091,0.035740917311081644
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMzI4OCAxMDI?lang=es,16/10/2025,Barcelona,WORK/LOCATION,0,0.0256494566177328,0.051852975351115,0.1744455484052499,0.1396885986129442,0.0407499214634299,0.3534343789021174,0.0547490691145261,0.078008284792304,0.0445637175192435,0.0368580563614765,0.00847587627876045,0.008475439711041217,0.008501686341824213,0.22791812137140754,0.008488391216005553,0.008475493542028503,0.7211894933971986,0.00847549814173395
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMTA1MiAxMDI?lang=es,13/10/2025,Girona,WORK/LOCATION,0,0.1422975175082683,0.0533937538663546,0.0525276573995749,0.0417851392800609,0.0644618058577179,0.0843534804880619,0.2368898590405782,0.1340994002918402,0.096811331808567,0.09338004514575,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNTUwNCAxMDI?lang=es,21/10/2025,Barcelona,WORK/LOCATION,0,0.1422975175082683,0.0533937538663546,0.0525276573995749,0.0417851392800609,0.0644618058577179,0.0843534804880619,0.2368898590405782,0.1340994002918402,0.096811331808567,0.09338004514575,0.043488460543892514,0.04410678384202628,0.6944135690546631,0.0434905201699311,0.04349533097726641,0.04399945910601304,0.04351705775064593,0.04348881855556145
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNTgyMyAxMDI?lang=es,21/10/2025,Barcelona,WORK/LOCATION,0,0.0155399711802601,0.2095445096492767,0.0160243712986509,0.0233840872533619,0.0104183224805941,0.0158255432421962,0.0329963234253227,0.6497922539710999,0.015660528326407,0.0108140525408089,0.3922431697757338,0.2140980244277067,0.21417474315923377,0.036080212511419754,0.03599744547654349,0.03571928070980873,0.03571758926636761,0.03596953467318606
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNTk4MiAxMDI?lang=es,22/10/2025,Girona,WORK/LOCATION,0,0.0257307413655022,0.0317972541476289,0.1158744618296623,0.501557340224584,0.0453295338278015,0.0584169626235961,0.0436729309925188,0.0270421855772535,0.0230410952741901,0.1275374715526898,0.019305142495399417,0.018871852700916254,0.2054126237859741,0.019745726299516885,0.018919561591755642,0.10783542999212489,0.5909491021695301,0.01896056096478264
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNjcwNiAxMDI?lang=es,23/10/2025,Lleida,WORK/LOCATION,0,0.0488063947608073,0.0684934610811372,0.0660986223568518,0.0828811557342608,0.0322195893774429,0.048161635796229,0.1139473219712575,0.0615279823541641,0.4048850437005361,0.0729787247255444,0.05556070035038164,0.0555621323327775,0.055662831950552584,0.0555643770607299,0.05556313464890078,0.17850925501527512,0.48712738579628395,0.05645018284509855
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMzkwMSAxMDI?lang=es,17/10/2025,Barcelona,WORK/LOCATION,0,0.1857966886212428,0.0619003038542966,0.0588232541922479,0.0319299005592862,0.2611576654016971,0.059267516558369,0.1367276012897491,0.0826968351999918,0.080422610665361,0.0412775951748093,0.012820726802292872,0.012820785937833668,0.012820729268914786,0.012820773121574276,0.012820809896071185,0.012820805752979664,0.012820680704247678,0.9102546885160859
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMjYyMCAxMDI?lang=es,15/10/2025,Barcelona,WORK/LOCATION,0,0.1857966886212428,0.0619003038542966,0.0588232541922479,0.0319299005592862,0.2611576654016971,0.059267516558369,0.1367276012897491,0.0826968351999918,0.080422610665361,0.0412775951748093,0.011566119422554847,0.011364046935799049,0.011363988725126336,0.011364005919554174,0.011396409986759814,0.011364056323393023,0.011363873534052965,0.9202174991527596
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMTkxOCAxMDI?lang=es,14/10/2025,Lleida,WORK/LOCATION,0,0.1422975175082683,0.0533937538663546,0.0525276573995749,0.0417851392800609,0.0644618058577179,0.0843534804880619,0.2368898590405782,0.1340994002918402,0.096811331808567,0.09338004514575,0.04369974506894921,0.04348709870828197,0.2589661917414637,0.04348807633050684,0.4784980816931725,0.044339998756503476,0.043487575049919854,0.044033232651202424
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNjE5MCAxMDI?lang=es,22/10/2025,Barcelona,WORK/LOCATION,0,0.1133263483643531,0.1036865438024203,0.1098140738904476,0.0666042678058147,0.0721336162338654,0.0553625263273716,0.1157558833559354,0.072682241598765,0.2334627682964007,0.0571717222531636,0.03030546285895425,0.18139075265725196,0.030415140346338854,0.030305547285940176,0.6366674249255235,0.030305718284687932,0.030304698737478798,0.0303052549038244
