id,timestamp,provincia,titulo,sentimiento,Hostelería y Turismo,Sanitario y Salud,Educación y Formación,Tecnología y Telecomunicaciones,Construcción e Inmobiliaria,Industria y Manufactura,Comercio y Ventas,Logística y Transporte,Administración y Finanzas,"Cultura, Arte y Ocio"
https://europa.eu/eures/portal/jv-se/jv-details/NzI1ODM1OCAxMDI?lang=es,10/10/2025,Huesca,PROFESORES IDIOMAS INGLÉS (B2),0,0.06977606440583865,0.029003837689136464,0.6772934794425964,0.023404963702584308,0.009779439230139056,0.021051317375774186,0.03347983059938997,0.019940866623073816,0.08640391550337274,0.029866260165969532
https://europa.eu/eures/portal/jv-se/jv-details/NzI1ODA1NSAxMDI?lang=es,10/10/2025,Murcia,SOLDADOR DE ALUMINIO,0,0.04771265977372726,0.1035233037546277,0.13642176737387976,0.048599149410923324,0.06409432739019394,0.14712348580360413,0.11860570311546326,0.25705354909102124,0.033142272072533764,0.04372378376622995
https://europa.eu/eures/portal/jv-se/jv-details/NzI2MDYwMCAxMDI?lang=es,10/10/2025,Cáceres,AYUDANTE DE ELECTRICISTA PARA GRAN EMPRESA DE ILUMINACIÓN EN PIZARRO(CÁCERES),0,0.03540355525910854,0.04459828914453586,0.1348196566104889,0.17515831937392554,0.0777584807947278,0.24761317670345306,0.0919678583741188,0.055418663347760834,0.06119045987725258,0.0760715485860904
https://europa.eu/eures/portal/jv-se/jv-details/NzI2MDU0NyAxMDI?lang=es,10/10/2025,Ourense,"CONDUCTORES DE CAMIÓN, EN GENERAL",0,0.03098547427604596,0.057477882325959705,0.036353837698698044,0.02918065122018258,0.1473102093053361,0.06602820257345836,0.055456606205552816,0.5405938426653544,0.018703162670135498,0.01791014421420793
https://europa.eu/eures/portal/jv-se/jv-details/NzI1ODY2OCAxMDI?lang=es,10/10/2025,Castellón,"CAMAREROS, EN GENERAL",0,0.27446193248033524,0.08371769140164058,0.05769268050789833,0.035998842058082424,0.24521702310691276,0.05381659542520841,0.06140643854935964,0.07799549462894599,0.05805692200859388,0.051636346926291786
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NjE4MCAxMDI?lang=es,10/10/2025,Cáceres,ELECTROMÉCANICO INDUSTRIAL,0,0.02166656420255701,0.02676356832186381,0.016281643106291693,0.1299357550839583,0.028799195929119985,0.6167247792085012,0.07938726355011265,0.04234129252533118,0.01737713588712116,0.020722807850688696
https://europa.eu/eures/portal/jv-se/jv-details/NzI1MjQwNSAxMDI?lang=es,10/10/2025,Huesca,PEONES GANADEROS,0,0.0547374002635479,0.08139444763461749,0.09371595457196236,0.07082236806551616,0.0684478289137284,0.1515163704752922,0.18461035192012787,0.15953320761521658,0.08310439189275105,0.05211766188343366
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDcxNCAxMDI?lang=es,10/10/2025,León,ANIMADOR GERIÁTRICO,0,0.09864636262257893,0.23893930514653525,0.193169633547465,0.05370296165347099,0.03946932032704353,0.06847798451781273,0.053725678473711014,0.07236091420054436,0.09395750612020493,0.08755030979712804
https://europa.eu/eures/portal/jv-se/jv-details/NzI1NjgxMSAxMDI?lang=es,10/10/2025,Segovia,DOCENTE DE LATIN EN INSTITUTO DE SAN ILDEFONSO (SEGOVIA),0,0.009083331290942928,0.014558230245408291,0.9025071859359741,0.010153496958082542,0.0032502936179904887,0.010621848438555995,0.009256951675827926,0.009373622034521153,0.010702368929438913,0.020492662792094052
https://europa.eu/eures/portal/jv-se/jv-details/NzI2Mzk0OSAxMDI?lang=es,10/10/2025,Madrid,OFERTA 8006.-AUXILIAR CLÍNICA DENTAL.,0,0.03326484033217033,0.6819965342680613,0.08805457502603531,0.011340642192711433,0.02415335675080617,0.024638102389872074,0.018809908380111057,0.03416604253773888,0.06811907390753429,0.015456862437228361
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDA1MiAxMDI?lang=es,10/10/2025,Las Palmas,"PROFESORES DE IDIOMAS, EN GENERAL",0,0.027349764791627724,0.04796661933263143,0.7111668984095255,0.030670930864289403,0.005970177473500371,0.046205317601561546,0.028941203141584992,0.021923531234885257,0.04011029299969474,0.03969528712332249
https://europa.eu/eures/portal/jv-se/jv-details/NzI1ODI5OCAxMDI?lang=es,10/10/2025,Albacete,AYUDANTE DE COCINA,0,0.4693833341201146,0.08460284893711408,0.14554883694897094,0.027655659553905327,0.024513676452140015,0.05479664852221807,0.05215811294813951,0.03494317767520746,0.03260325143734614,0.073794424533844
https://europa.eu/eures/portal/jv-se/jv-details/NzI2MjkwOCAxMDI?lang=es,10/10/2025,Madrid,24311081- INGENIEROS DE PLANIFICACIÓN Y PRODUCCIÓN.,0,0.009925270453095436,0.015824643002512555,0.026731337731083233,0.02007478739445408,0.013387186530356606,0.8244302670160929,0.046238988948365055,0.025531833603357274,0.010824648818622032,0.007031014305539429
https://europa.eu/eures/portal/jv-se/jv-details/NzI2MDY2OCAxMDI?lang=es,10/10/2025,Segovia,PANADERO PASTELERO PARA EL ESPINAR,0,0.2638404344518979,0.08574693650007248,0.06770824392636617,0.047969053499400616,0.08929911504189174,0.086005133887132,0.10210534185171127,0.07919803354889154,0.06862303055822849,0.1095046636958917
https://europa.eu/eures/portal/jv-se/jv-details/NzI1ODMzOCAxMDI?lang=es,10/10/2025,Ciudad Real,AYUDANTE DE COCINA,0,0.4693833341201146,0.08460284893711408,0.14554883694897094,0.027655659553905327,0.024513676452140015,0.05479664852221807,0.05215811294813951,0.03494317767520746,0.03260325143734614,0.073794424533844
https://europa.eu/eures/portal/jv-se/jv-details/NzI1MDI3NSAxMDI?lang=es,10/10/2025,Gipuzkoa,CAMARERO / CAMARERA,0,0.27446193248033524,0.08371769140164058,0.05769268050789833,0.035998842058082424,0.24521702310691276,0.05381659542520841,0.06140643854935964,0.07799549462894599,0.05805692200859388,0.051636346926291786
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NTU3OCAxMDI?lang=es,10/10/2025,Huesca,AUXILIARES ADMINISTRATIVOS,0,0.04880639476080736,0.06849346108113726,0.06609862235685189,0.08288115573426087,0.03221958937744299,0.04816163579622904,0.11394732197125752,0.061527982354164124,0.4048850437005361,0.07297872472554445
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDA0NiAxMDI?lang=es,10/10/2025,Islas Baleares,ELECTRICISTA PEÓN ,0,0.02564945661773284,0.05185297535111507,0.17444554840524992,0.13968859861294428,0.04074992146342993,0.35343437890211743,0.054749069114526115,0.07800828479230404,0.04456371751924356,0.03685805636147658
https://europa.eu/eures/portal/jv-se/jv-details/NzI1ODc4MSAxMDI?lang=es,10/10/2025,Badajoz,JEFE DEPARTAMENTO CON DISCAPACIDAD,0,0.05445480036238829,0.06577266690631707,0.3053302466869354,0.11537239948908488,0.04119293640057246,0.093594325085481,0.10286954914530118,0.0504169383396705,0.09933932249744733,0.07165686537822087
https://europa.eu/eures/portal/jv-se/jv-details/NzI2MDQ5NSAxMDI?lang=es,10/10/2025,Madrid,OFERTA 7892.-OFICIAL/PEON PARA SALA DE DESPIECE DE POLLOS.,0,0.14313162242372832,0.11016031478842099,0.08141725386182468,0.06294908747076988,0.1167709045112133,0.1161937564611435,0.09559548397858937,0.07844783614079158,0.06476826469103496,0.13056547194719315
https://europa.eu/eures/portal/jv-se/jv-details/NzI0ODY2MiAxMDI?lang=es,10/10/2025,Zaragoza,DIRECTOR ÁREA PROSPECCIÓN DE FINANCIACIÓN PÚBLICO-PRIVADA PARA INSTITUCIÓN RELIGIOSA,0,0.0046373078172716005,0.0027730288760115704,0.015882766475745786,0.004012462469593932,0.004867948834241058,0.005935712911499043,0.016798675060272217,0.04574563590964923,0.889102041721344,0.01024435074456657
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDc2MyAxMDI?lang=es,10/10/2025,Teruel,MOTOSERRISTA FORESTAL (CID),0,0.07386896883447965,0.08009473420679569,0.15016969355444112,0.0516920822362105,0.09748790847758453,0.13859971115986505,0.11425147950649261,0.06495113795002301,0.03403472031156222,0.19484957804282507
https://europa.eu/eures/portal/jv-se/jv-details/NzI2MTQ4NCAxMDI?lang=es,10/10/2025,Badajoz,PROFESOR DE INGLÉS PARA ACADEMIA ALANGE,0,0.05161566295040151,0.03359674569219351,0.7068270544211069,0.02321457304060459,0.011768153325344125,0.022232461565484602,0.02333008187512557,0.026802529658501346,0.04665862411881486,0.053954072607060276
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NDY1OSAxMDI?lang=es,10/10/2025,Badajoz,TÉCNICO EN DOCUMENTACIÓN GEOMÉTRICA DEL PATRIMONIO,0,0.03615313644210497,0.035699426739787064,0.03551143780350685,0.028758124525969226,0.6984395086765289,0.039204319939017296,0.023071332291389506,0.03062804730143398,0.02497459629861017,0.04756002345432838
https://europa.eu/eures/portal/jv-se/jv-details/NzI2MTUwMSAxMDI?lang=es,10/10/2025,Asturias,CONDUCTOR DE CAMIÓN CON GRÚA/PLUMA(REF.6920).,0,0.04529785240689913,0.035286320062975086,0.02802422270178795,0.4681376318136851,0.02435886176923911,0.050790891672174134,0.07320522020260493,0.209873229265213,0.035240232944488525,0.02978552815814813
https://europa.eu/eures/portal/jv-se/jv-details/NzI2MTIwMiAxMDI?lang=es,10/10/2025,Barcelona,AGENTES DE COMPRAS,0,0.04044956030944983,0.02330011874437332,0.029125588325162727,0.026579477513829868,0.018363652750849724,0.13271873195966086,0.46674521764119464,0.0442371740937233,0.18874910970528921,0.029731310283144314
https://europa.eu/eures/portal/jv-se/jv-details/NzI2MjkzMCAxMDI?lang=es,10/10/2025,Madrid,INGENIERO DE LOGÍSTICA.,0,0.007052956304202477,0.013369443554741641,0.00840532360598445,0.02280921566610535,0.0047933550861974554,0.037485004092256226,0.04979950996736685,0.8063912192980448,0.0442766131212314,0.00561734630415837
https://europa.eu/eures/portal/jv-se/jv-details/NzI2MDQxMCAxMDI?lang=es,10/10/2025,Ourense,"CAMAREROS, EN GENERAL",0,0.27446193248033524,0.08371769140164058,0.05769268050789833,0.035998842058082424,0.24521702310691276,0.05381659542520841,0.06140643854935964,0.07799549462894599,0.05805692200859388,0.051636346926291786
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTYyMyAxMDI?lang=es,10/10/2025,Murcia,MOZO DE ALMACÉN / MONTADOR ELECTROMECÁNICO,0,0.14229751750826836,0.05339375386635462,0.05252765739957491,0.041785139280060925,0.06446180585771799,0.0843534804880619,0.23688985904057822,0.13409940029184023,0.09681133180856705,0.09338004514575005
https://europa.eu/eures/portal/jv-se/jv-details/NzI1MDg4NSAxMDI?lang=es,10/10/2025,Bizkaia,CONDUCTOR DE MAQUINARIA RETROEXCAVADORA,0,0.03954054104785124,0.054873160707453884,0.060723443826039634,0.17668261689444384,0.2593136491874854,0.12249161923925082,0.09441925833622615,0.11003544181585312,0.041310155453781285,0.0406101436043779
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTU1MyAxMDI?lang=es,10/10/2025,Soria,COMERCIAL PARA SORIA Y PROVINCIA.,0,0.08669120135406654,0.03344103181734681,0.029361508515042562,0.0724365512530009,0.03171466818700234,0.08787734806537628,0.5181795607010523,0.052917917647088565,0.04664065564672152,0.04073953892414769
https://europa.eu/eures/portal/jv-se/jv-details/NzI1MzYyOSAxMDI?lang=es,10/10/2025,Valencia,PERSONAL DE LIMPIEZA O LIMPIADORES EN GENERAL,0,0.09672932823499043,0.1370691880583763,0.0488628533979257,0.06264184477428596,0.22613429526487985,0.11887318020065625,0.08854177842537563,0.10550712545712788,0.054909987996021904,0.060730415085951485
https://europa.eu/eures/portal/jv-se/jv-details/NzI2MDQwMSAxMDI?lang=es,10/10/2025,Cáceres,AUXILIAR DE AYUDA A DOMICILIO,0,0.01990123201782505,0.6716798643271128,0.03982506847629944,0.10361625781903665,0.012670719588641077,0.013406555828017494,0.041269671404734254,0.03157049178844318,0.04407559447766592,0.02198452779945607
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTcxOSAxMDI?lang=es,10/10/2025,Zaragoza,AYUDANTE DE COCINA,0,0.253025750319163,0.1486594801147779,0.14438642064730325,0.03870824910700321,0.02379694456855456,0.09860559118290742,0.06992132154603799,0.033381418945888676,0.07335896044969559,0.11615586342910926
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTc0NSAxMDI?lang=es,10/10/2025,Huesca,CONDUCTORES DE GRÚA ASISTENCIA EN CARRETERA.,0,0.03098547427604596,0.057477882325959705,0.036353837698698044,0.02918065122018258,0.1473102093053361,0.06602820257345836,0.055456606205552816,0.5405938426653544,0.018703162670135498,0.01791014421420793
https://europa.eu/eures/portal/jv-se/jv-details/NzI1NTA4NyAxMDI?lang=es,10/10/2025,Huesca,TERAPEUTAS OCUPACIONALES,0,0.1703149739963313,0.45806392033894855,0.1724422723054886,0.024592587103446324,0.015970885132749874,0.030612196152408917,0.040685673244297504,0.022713995693872373,0.01900050463154912,0.0456029719983538
https://europa.eu/eures/portal/jv-se/jv-details/NzI1OTk5NyAxMDI?lang=es,10/10/2025,Teruel,MECÁNICO DE AUTOMOCIÓN,0,0.026831913118561108,0.035453953159352146,0.08567191039522488,0.04875963429609934,0.032412215446432434,0.3899747108419736,0.07071614855279525,0.2444993257522583,0.036961525678634644,0.02871866710484028
https://europa.eu/eures/portal/jv-se/jv-details/NzI2MDAzMCAxMDI?lang=es,10/10/2025,Huesca,PEONES GANADEROS (PORCINO DE ENGORDE),0,0.0547374002635479,0.08139444763461749,0.09371595457196236,0.07082236806551616,0.0684478289137284,0.1515163704752922,0.18461035192012787,0.15953320761521658,0.08310439189275105,0.05211766188343366
https://europa.eu/eures/portal/jv-se/jv-details/NzI2Nzg3MyAxMDI?lang=es,10/10/2025,Murcia,OPERARIO DE VEHICULOS DE LIMPIEZA VIARIA AYUNTAMIENTO DE MORATALLA (6407),0,0.18579668862124285,0.0619003038542966,0.05882325419224799,0.031929900559286274,0.26115766540169716,0.059267516558369,0.13672760128974915,0.08269683519999187,0.08042261066536109,0.0412775951748093
https://europa.eu/eures/portal/jv-se/jv-details/NzI2MTQ0MiAxMDI?lang=es,10/10/2025,Asturias,2 CONDUCTORES DE CAMIÓN(REF.6917).,0,0.03098547427604596,0.057477882325959705,0.036353837698698044,0.02918065122018258,0.1473102093053361,0.06602820257345836,0.055456606205552816,0.5405938426653544,0.018703162670135498,0.01791014421420793
https://europa.eu/eures/portal/jv-se/jv-details/NzI2Mjc0MSAxMDI?lang=es,10/10/2025,Asturias,2 PUESTOS CONDUCTOR -REPARTIDOR CARNÉ C (REF.6938),0,0.03098547427604596,0.057477882325959705,0.036353837698698044,0.02918065122018258,0.1473102093053361,0.06602820257345836,0.055456606205552816,0.5405938426653544,0.018703162670135498,0.01791014421420793
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NjEwMyAxMDI?lang=es,10/10/2025,Cáceres,GEÓLOGO/A.,0,0.07144172055025895,0.08677465134921174,0.0888418306907018,0.051407081385453544,0.04657049896195531,0.08448526736659308,0.06960477990408738,0.39325852940479916,0.06693916635898252,0.04067653215800723
https://europa.eu/eures/portal/jv-se/jv-details/NzI2NTQ3NiAxMDI?lang=es,10/10/2025,Murcia,COCINERO-A,0,0.253025750319163,0.1486594801147779,0.14438642064730325,0.03870824910700321,0.02379694456855456,0.09860559118290742,0.06992132154603799,0.033381418945888676,0.07335896044969559,0.11615586342910926
https://europa.eu/eures/portal/jv-se/jv-details/NzI2MjY1NiAxMDI?lang=es,10/10/2025,Badajoz,MECÁNIC@ PARA CAMIONES,0,0.026831913118561108,0.035453953159352146,0.08567191039522488,0.04875963429609934,0.032412215446432434,0.3899747108419736,0.07071614855279525,0.2444993257522583,0.036961525678634644,0.02871866710484028
https://europa.eu/eures/portal/jv-se/jv-details/NzI0MDIzMCAxMDI?lang=es,10/10/2025,Huesca,ADMINISTRATIVO CONTABLE,0,0.01786754043617596,0.016024630594377715,0.027920663822442293,0.016821777370447915,0.007902087178081274,0.022800622042268515,0.05441799247637391,0.028983520537925262,0.7949002385139465,0.012360914261080325
